trumpApprove,commonweight,birthyr,gender,race,hispanic,educ,region,age_bin,gender_bin,race_bin,educ_bin,party_id,inputstate
0,0.626892653478558,1980,1,1,2,6,1,30-44,Male,White,Postgraduate,4,25
0,1.06845064397159,1980,2,1,2,4,4,30-44,Female,White,Some college,3,6
1,1.1501931085105,1982,2,4,2,4,3,30-44,Female,Asian,Some college,2,22
0,1.94726454517005,1956,1,2,2,6,3,45-64,Male,Black,Postgraduate,1,28
0,0.592241639013649,1980,2,1,2,3,4,30-44,Female,White,Some college,1,53
0,0.592243451256594,1985,1,1,2,6,3,30-44,Male,White,Postgraduate,3,22
0,1.11294865053617,1989,2,1,2,5,3,30-44,Female,White,College degree,3,12
0,0.747347185183839,1983,2,1,2,5,2,30-44,Female,White,College degree,3,55
0,0.439039366769348,1995,2,1,2,1,4,18-29,Female,White,H.S. or less,3,53
1,1.1198458214999,1964,1,1,2,4,2,45-64,Male,White,Some college,2,55
0,0.592723176301869,1963,1,1,2,3,2,45-64,Male,White,Some college,1,17
1,6.0856179594863e-4,1943,2,5,2,5,4,65+,Female,Other,College degree,3,56
1,0.495155088310978,1980,2,1,2,3,2,30-44,Female,White,Some college,2,39
0,0.597254659526837,1981,1,1,2,5,1,30-44,Male,White,College degree,1,33
0,1.09163077171254,1987,2,1,2,6,2,30-44,Female,White,Postgraduate,1,17
1,0.778156025840375,1954,2,3,NA,4,4,65+,Female,Hispanic,Some college,3,32
0,5.39426944991935,1976,1,1,2,2,3,30-44,Male,White,H.S. or less,1,47
0,0.543653021139273,1963,1,5,2,3,3,45-64,Male,Other,Some college,3,12
0,0.608456887020096,1963,1,1,2,3,2,45-64,Male,White,Some college,1,27
0,0.408616072275383,1969,2,1,2,2,3,45-64,Female,White,H.S. or less,1,37
0,1.43321841396603,1979,2,2,2,3,3,30-44,Female,Black,Some college,1,24
0,0.907444792408198,1985,2,1,2,5,3,30-44,Female,White,College degree,1,12
0,1.25283976548722,1983,1,2,2,4,3,30-44,Male,Black,Some college,1,47
0,0.330374463029563,1978,2,1,2,3,3,30-44,Female,White,Some college,1,5
0,0.135963705753263,1984,2,1,2,2,3,30-44,Female,White,H.S. or less,1,37
1,1.5632425750872,1960,1,7,2,2,2,45-64,Male,Other,H.S. or less,1,39
0,0.93647136413529,1973,1,1,2,3,1,45-64,Male,White,Some college,3,42
1,0.426546691940107,1957,2,7,NA,6,3,45-64,Female,Other,Postgraduate,3,37
0,0.527074823853286,1982,2,1,2,6,4,30-44,Female,White,Postgraduate,3,53
0,0.804157818437496,1983,2,1,2,5,2,30-44,Female,White,College degree,1,17
1,0.466075958771235,1961,2,5,2,4,3,45-64,Female,Other,Some college,2,37
NA,0.124426087576406,2000,2,2,2,2,3,18-29,Female,Black,H.S. or less,3,37
0,0.626332061598089,1987,1,1,2,5,1,30-44,Male,White,College degree,3,36
1,0.907472127477741,1992,1,2,2,2,3,18-29,Male,Black,H.S. or less,1,11
0,0.707673744720332,1981,2,1,2,6,3,30-44,Female,White,Postgraduate,1,22
0,1.28543974112289,1982,1,1,2,2,1,30-44,Male,White,H.S. or less,1,42
0,0.822685050941496,1986,2,1,2,6,1,30-44,Female,White,Postgraduate,1,34
1,0.693362450717251,1978,2,3,NA,2,4,30-44,Female,Hispanic,H.S. or less,3,6
0,0.7248011399826,1990,1,1,2,5,2,30-44,Male,White,College degree,3,26
0,0.411795377618284,1982,1,1,2,4,2,30-44,Male,White,Some college,3,20
0,1.09465959063714,1995,2,3,NA,3,4,18-29,Female,Hispanic,Some college,1,6
0,0.710525630179251,1995,2,1,2,5,2,18-29,Female,White,College degree,1,18
1,1.00510565542339,1966,1,1,2,2,1,45-64,Male,White,H.S. or less,2,42
0,0.481568174082009,1985,1,1,2,5,4,30-44,Male,White,College degree,1,6
1,0.691536780694384,1961,1,1,2,4,4,45-64,Male,White,Some college,2,6
1,0.91554660203040406,1964,1,1,2,3,3,45-64,Male,White,Some college,3,48
1,1.19898229539852,1970,1,1,2,3,3,45-64,Male,White,Some college,4,47
1,1.04724225956195,1971,2,1,2,1,2,45-64,Female,White,H.S. or less,2,26
0,0.281948196805459,1982,2,1,2,5,3,30-44,Female,White,College degree,3,54
1,1.40207423240302,1989,2,1,2,5,3,30-44,Female,White,College degree,2,12
1,0.233575216991775,1984,1,3,NA,5,1,30-44,Male,Hispanic,College degree,2,23
0,0.497021443040144,1966,2,1,2,3,4,45-64,Female,White,Some college,1,6
1,1.40069343199479,1987,2,1,2,5,2,30-44,Female,White,College degree,2,18
1,0.451065858998899,1985,2,1,2,2,3,30-44,Female,White,H.S. or less,2,24
0,0.5571805891927,1962,1,1,2,3,4,45-64,Male,White,Some college,1,32
1,1.23353472239476,1954,1,1,2,2,3,65+,Male,White,H.S. or less,2,22
0,0.612914577619428,1998,1,1,2,3,4,18-29,Male,White,Some college,1,6
1,0.829163913430036,1978,1,1,2,5,4,30-44,Male,White,College degree,2,6
0,0.856917916907664,1978,2,3,NA,2,2,30-44,Female,Hispanic,H.S. or less,3,17
1,1.0334754918796,1960,1,1,2,3,2,45-64,Male,White,Some college,2,17
0,0.572809194570928,1987,1,1,2,5,1,30-44,Male,White,College degree,2,33
1,1.05319469035576,1962,1,1,2,3,4,45-64,Male,White,Some college,2,56
0,0.293723971045919,1965,2,3,NA,4,1,45-64,Female,Hispanic,Some college,1,42
0,0.310708727291997,1971,1,5,2,3,4,45-64,Male,Other,Some college,3,41
0,0.654722236785238,1989,2,2,2,2,1,30-44,Female,Black,H.S. or less,1,36
0,0.393508587331898,1997,2,1,2,5,3,18-29,Female,White,College degree,4,24
1,0.691536780694384,1959,1,1,2,3,4,45-64,Male,White,Some college,1,6
0,0.381227815624402,1979,1,1,2,6,4,30-44,Male,White,Postgraduate,3,32
1,0.63239165895743,1977,2,1,2,5,3,30-44,Female,White,College degree,2,48
0,0.332382727395569,1993,2,4,2,4,3,18-29,Female,Asian,Some college,3,48
0,1.4587181904771,1952,2,2,2,2,2,65+,Female,Black,H.S. or less,1,39
0,1.4098515371416,1973,1,1,2,2,2,45-64,Male,White,H.S. or less,1,39
0,0.900830765111856,1956,1,2,2,3,4,45-64,Male,Black,Some college,3,4
0,0.772371201376878,1964,1,1,2,3,4,45-64,Male,White,Some college,1,53
0,0.436161203315366,1962,1,6,2,3,4,45-64,Male,Other,Some college,1,6
1,0.8198246389904,1986,2,1,2,5,4,30-44,Female,White,College degree,2,8
0,0.580981673467057,1970,1,1,2,3,3,45-64,Male,White,Some college,1,48
0,0.918530343387151,1987,2,1,2,6,4,30-44,Female,White,Postgraduate,3,8
0,0.524917033462194,1992,1,1,2,6,1,18-29,Male,White,Postgraduate,3,36
0,0.415484160497139,1984,2,1,2,5,4,30-44,Female,White,College degree,5,8
0,0.410073803227306,1949,1,2,2,5,3,65+,Male,Black,College degree,3,24
1,1.01056209945275,1958,1,1,2,2,4,45-64,Male,White,H.S. or less,3,8
0,0.827012898049145,1971,1,1,2,4,4,45-64,Male,White,Some college,1,8
1,1.37544539121998,1980,2,1,2,4,3,30-44,Female,White,Some college,2,48
1,1.01116213159021,1991,1,1,2,5,1,18-29,Male,White,College degree,3,42
1,1.24979577834322,1983,2,1,2,5,3,30-44,Female,White,College degree,2,5
1,1.0179979126163201,1962,1,1,2,3,1,45-64,Male,White,Some college,2,42
0,1.78321036909973,1958,1,2,2,3,3,45-64,Male,Black,Some college,1,45
1,0.634588643679538,1976,2,1,2,5,4,30-44,Female,White,College degree,3,4
0,0.994860446887719,1984,2,1,2,6,4,30-44,Female,White,Postgraduate,1,6
1,1.16710410453905,1983,2,1,2,5,1,30-44,Female,White,College degree,2,42
0,0.82362285379777,1978,1,1,2,6,3,30-44,Male,White,Postgraduate,1,54
1,1.46063522614584,1958,2,1,2,1,1,45-64,Female,White,H.S. or less,2,9
0,0.329490564151388,1971,1,5,2,5,4,45-64,Male,Other,College degree,1,6
1,0.589551683210261,1984,1,1,2,5,2,30-44,Male,White,College degree,2,19
1,0.714051924458495,1964,1,1,2,4,3,45-64,Male,White,Some college,2,54
1,1.38237742873017,1984,1,1,2,2,3,30-44,Male,White,H.S. or less,2,40
0,0.433128573593313,1983,1,2,2,4,2,30-44,Male,Black,Some college,3,26
1,0.366414485577179,1971,1,3,NA,5,1,45-64,Male,Hispanic,College degree,2,34
0,0.343966408487634,1989,2,3,NA,6,2,30-44,Female,Hispanic,Postgraduate,1,39
0,0.599359426941264,1982,2,1,2,6,3,30-44,Female,White,Postgraduate,1,40
0,4.75687749851753,1998,2,1,1,3,2,18-29,Female,Hispanic,Some college,3,17
0,0.791096471879212,1979,1,1,2,6,2,30-44,Male,White,Postgraduate,1,27
0,0.432872393096967,1964,2,2,2,3,4,45-64,Female,Black,Some college,3,6
0,0.697764583050925,1973,1,3,NA,4,3,45-64,Male,Hispanic,Some college,3,51
1,0.483663731692571,1982,2,1,2,4,2,30-44,Female,White,Some college,3,19
0,0.823254706816743,1993,2,2,2,3,3,18-29,Female,Black,Some college,3,13
0,1.41254140972476,1998,1,1,2,3,2,18-29,Male,White,Some college,3,39
0,0.608343354498499,1989,2,1,2,5,2,30-44,Female,White,College degree,1,18
0,0.628616648618777,1990,1,1,2,6,3,30-44,Male,White,Postgraduate,1,37
1,0.54083761878398,1999,2,1,2,3,3,18-29,Female,White,Some college,2,47
0,0.479065734501926,1990,1,1,2,5,2,30-44,Male,White,College degree,1,39
0,0.431121106540967,1995,2,1,2,6,2,18-29,Female,White,Postgraduate,1,27
0,0.59256558423041,1991,2,2,2,3,1,18-29,Female,Black,Some college,1,34
0,0.636105702744412,1978,2,1,2,6,4,30-44,Female,White,Postgraduate,3,4
1,0.876351490040069,1964,2,3,NA,6,3,45-64,Female,Hispanic,Postgraduate,2,48
0,0.75796203140304,1984,2,2,2,4,1,30-44,Female,Black,Some college,3,42
1,1.07144415448926,1968,1,1,2,3,2,45-64,Male,White,Some college,2,29
1,0.837409834683893,1957,1,6,2,3,1,45-64,Male,Other,Some college,4,42
0,0.37095638966601,1982,2,1,2,3,2,30-44,Female,White,Some college,1,26
0,0.398449086127315,1987,1,1,2,6,2,30-44,Male,White,Postgraduate,1,46
0,0.8216620357815,1983,2,4,2,2,3,30-44,Female,Asian,H.S. or less,1,48
0,0.32288943069202,1983,2,6,1,6,3,30-44,Female,Hispanic,Postgraduate,1,22
0,0.411546426677661,1990,2,1,2,6,3,30-44,Female,White,Postgraduate,1,51
1,0.255230098522762,1972,1,3,NA,5,4,45-64,Male,Hispanic,College degree,3,35
0,1.06845064397159,1980,2,1,2,4,4,30-44,Female,White,Some college,1,6
1,1.0181295777518,1956,1,1,2,3,2,45-64,Male,White,Some college,3,18
1,0.940092779597615,1988,1,1,2,6,2,30-44,Male,White,Postgraduate,3,18
1,0.556074034843166,1990,1,1,2,5,4,30-44,Male,White,College degree,1,6
1,0.903629803132245,1964,1,1,2,4,3,45-64,Male,White,Some college,2,54
1,0.240221985050667,1970,2,7,2,6,4,45-64,Female,Other,Postgraduate,3,6
0,1.0842183766791,1947,2,2,2,2,2,65+,Female,Black,H.S. or less,4,17
1,1.33712379150133,1962,1,1,2,4,1,45-64,Male,White,Some college,2,36
0,0.640605898272087,1969,2,1,2,2,4,45-64,Female,White,H.S. or less,3,6
0,0.554648486388888,1980,1,1,2,5,4,30-44,Male,White,College degree,4,32
0,0.987235278362893,1998,1,1,2,4,2,18-29,Male,White,Some college,3,55
0,0.423563947734635,1959,1,1,2,2,4,45-64,Male,White,H.S. or less,1,15
1,0.629066309772956,1995,2,1,2,3,2,18-29,Female,White,Some college,2,17
0,1.12413623994926,1963,2,1,2,3,1,45-64,Female,White,Some college,2,9
0,0.536417500981191,1991,2,1,2,5,2,18-29,Female,White,College degree,1,39
0,0.853240382304124,1964,1,1,2,3,3,45-64,Male,White,Some college,1,21
0,0.608456887020096,1967,1,1,2,4,2,45-64,Male,White,Some college,1,27
1,0.510986862591411,1974,2,1,2,5,3,45-64,Female,White,College degree,3,1
0,0.614128213411117,1982,1,2,2,4,3,30-44,Male,Black,Some college,1,37
0,2.14584936380267,1995,2,2,2,1,3,18-29,Female,Black,H.S. or less,3,48
1,2.02551131741266,1936,2,1,2,1,1,65+,Female,White,H.S. or less,3,25
1,1.81011136062194,1965,2,3,NA,2,2,45-64,Female,Hispanic,H.S. or less,1,17
0,0.263119249121291,1993,2,1,2,2,2,18-29,Female,White,H.S. or less,3,29
0,0.388180999495611,1984,2,3,NA,2,4,30-44,Female,Hispanic,H.S. or less,3,6
0,1.20449662685478,1974,2,1,2,5,2,45-64,Female,White,College degree,1,17
1,1.27131790353442,1984,2,1,2,5,3,30-44,Female,White,College degree,3,45
0,2.09144648269853,1967,2,2,2,6,3,45-64,Female,Black,Postgraduate,1,13
1,0.449353661410504,1966,1,7,2,6,4,45-64,Male,Other,Postgraduate,2,30
0,0.571319217984403,1957,1,6,2,5,1,45-64,Male,Other,College degree,3,42
0,0.938244245929218,1967,1,2,2,5,1,45-64,Male,Black,College degree,1,34
0,0.604519510317654,1956,2,1,2,5,3,45-64,Female,White,College degree,1,12
0,0.609991886075098,1970,1,1,2,3,3,45-64,Male,White,Some college,3,37
1,0.207164422170251,1961,2,1,1,5,2,45-64,Female,Hispanic,College degree,2,26
0,1.15967116065314,1973,2,3,NA,2,3,45-64,Female,Hispanic,H.S. or less,5,48
1,1.07925826925582,1956,1,1,2,3,3,45-64,Male,White,Some college,2,37
0,1.90112509098515,1973,2,2,2,6,3,45-64,Female,Black,Postgraduate,1,13
1,0.773339233353721,1984,2,1,2,5,3,30-44,Female,White,College degree,2,40
1,1.44321076638966,1990,1,2,2,4,3,30-44,Male,Black,Some college,3,40
0,0.955061458454376,1967,2,3,NA,3,4,45-64,Female,Hispanic,Some college,1,32
1,0.426864955590419,1968,1,7,2,4,4,45-64,Male,Other,Some college,2,6
0,0.592723176301869,1971,1,1,2,3,2,45-64,Male,White,Some college,1,17
1,0.5505640197472,1994,2,1,2,3,3,18-29,Female,White,Some college,3,24
0,0.523901038709679,1965,1,2,2,5,4,45-64,Male,Black,College degree,1,6
0,1.35510159062185,1983,2,1,2,6,3,30-44,Female,White,Postgraduate,1,40
0,0.329921133436961,1962,1,1,2,3,2,45-64,Male,White,Some college,1,26
0,1.09894253868999,1978,1,1,2,5,3,30-44,Male,White,College degree,3,13
1,1.0179979126163201,1970,1,1,2,3,1,45-64,Male,White,Some college,3,42
0,0.416125378461111,1956,1,1,2,3,3,45-64,Male,White,Some college,1,54
0,0.598164264145924,1964,1,1,2,3,4,45-64,Male,White,Some college,1,4
0,0.798175469289561,1990,2,1,2,5,4,30-44,Female,White,College degree,1,53
1,0.375527140816781,1970,1,3,NA,5,4,45-64,Male,Hispanic,College degree,2,4
0,0.788121177202883,1992,2,1,2,3,4,18-29,Female,White,Some college,3,16
0,0.352696232678837,1990,2,1,2,5,3,30-44,Female,White,College degree,1,37
1,3.31838531206806,2000,1,6,1,3,3,18-29,Male,Hispanic,Some college,4,11
1,1.68912003942828,1986,2,1,2,4,3,30-44,Female,White,Some college,2,37
1,1.3689563510021,1974,1,1,2,3,3,45-64,Male,White,Some college,4,13
0,0.197261645141721,1970,1,7,2,3,2,45-64,Male,Other,Some college,3,17
1,0.494229917467391,1991,2,1,2,2,4,18-29,Female,White,H.S. or less,2,4
1,1.21546432162716,1956,1,1,2,3,2,45-64,Male,White,Some college,2,26
1,0.429736658883099,1969,1,7,2,5,4,45-64,Male,Other,College degree,3,6
0,0.686214971485681,1982,2,1,2,5,2,30-44,Female,White,College degree,1,27
0,1.34964690750763,2000,1,4,2,2,2,18-29,Male,Asian,H.S. or less,1,17
0,0.772371201376878,1961,1,1,2,4,4,45-64,Male,White,Some college,4,53
0,0.377894526029977,1982,2,1,1,5,4,30-44,Female,Hispanic,College degree,1,8
1,0.691710445351045,1976,2,1,2,3,1,30-44,Female,White,Some college,3,9
0,0.604519510317654,1965,2,1,2,5,3,45-64,Female,White,College degree,1,12
0,0.405969578086643,1989,2,1,2,5,4,30-44,Female,White,College degree,2,6
1,0.774074625020845,1939,2,1,2,2,2,65+,Female,White,H.S. or less,3,26
1,0.52338334094258,1969,2,1,2,2,4,45-64,Female,White,H.S. or less,2,32
0,0.889900248658791,1979,2,1,2,5,3,30-44,Female,White,College degree,1,45
0,1.11649281584605,1960,1,1,2,3,1,45-64,Male,White,Some college,3,36
0,0.349192469706629,1991,2,1,2,5,2,18-29,Female,White,College degree,1,31
1,0.5002301247104,1960,1,1,2,3,4,45-64,Male,White,Some college,2,49
1,0.635251057687969,1996,1,1,2,5,1,18-29,Male,White,College degree,4,9
0,0.750797419211877,1995,2,2,1,5,3,18-29,Female,Hispanic,College degree,3,12
1,0.863895436401703,1959,2,1,2,2,3,45-64,Female,White,H.S. or less,2,45
1,0.845829467512659,1962,2,1,2,2,2,45-64,Female,White,H.S. or less,2,39
1,0.652096966338295,1984,1,1,2,5,2,30-44,Male,White,College degree,3,26
0,0.33848344062295,1975,1,3,NA,6,2,45-64,Male,Hispanic,Postgraduate,2,17
0,0.353763974608792,1982,2,1,2,2,1,30-44,Female,White,H.S. or less,1,34
0,1.09655124272201,1991,1,3,NA,4,3,18-29,Male,Hispanic,Some college,3,48
1,0.746049001498623,1959,1,7,2,3,3,45-64,Male,Other,Some college,2,12
1,1.22010275164073,1961,1,1,2,3,3,45-64,Male,White,Some college,2,48
1,1.25100049223076,1945,2,1,2,2,3,65+,Female,White,H.S. or less,2,48
0,0.382500360125293,1959,2,3,NA,6,4,45-64,Female,Hispanic,Postgraduate,3,6
1,1.2963813926118,1956,2,4,2,5,4,45-64,Female,Asian,College degree,3,15
1,0.651984713916104,1962,2,1,2,2,1,45-64,Female,White,H.S. or less,1,42
0,0.876271921860866,1959,1,1,2,3,2,45-64,Male,White,Some college,1,55
1,1.08742655897865,1988,2,1,2,4,3,30-44,Female,White,Some college,2,48
1,0.481568174082009,1990,1,1,2,5,4,30-44,Male,White,College degree,1,6
1,2.61785253356916,1963,1,4,2,5,4,45-64,Male,Asian,College degree,4,8
0,0.550746663986413,1955,2,6,2,2,3,65+,Female,Other,H.S. or less,1,13
0,1.10066579169762,1993,2,2,2,5,3,18-29,Female,Black,College degree,1,24
1,0.78947536431314,1996,1,1,2,2,2,18-29,Male,White,H.S. or less,2,39
1,0.868683093063531,1993,2,3,NA,3,4,18-29,Female,Hispanic,Some college,3,6
0,0.430348999722848,1980,2,2,2,2,3,30-44,Female,Black,H.S. or less,3,24
0,0.783573272131945,1955,1,1,2,3,2,65+,Male,White,Some college,3,27
0,1.00203612505462,1981,1,1,2,5,2,30-44,Male,White,College degree,1,55
1,1.30677052780694,1961,1,1,2,4,2,45-64,Male,White,Some college,2,55
0,2.63158359286527,1983,2,3,NA,1,1,30-44,Female,Hispanic,H.S. or less,5,36
0,0.833781785268238,1981,2,1,2,5,3,30-44,Female,White,College degree,3,51
1,0.468219083091996,1981,1,1,2,5,1,30-44,Male,White,College degree,1,36
1,0.577420901726446,1990,2,1,2,3,1,30-44,Female,White,Some college,3,36
0,0.439755664884591,1963,1,1,2,3,2,45-64,Male,White,Some college,3,29
1,0.793516353410858,1959,1,1,2,4,4,45-64,Male,White,Some college,2,15
0,1.4926665211236,1977,2,2,2,5,2,30-44,Female,Black,College degree,5,38
1,1.50482842144709,1980,1,3,NA,2,3,30-44,Male,Hispanic,H.S. or less,2,12
0,0.957404894493502,1990,2,4,2,5,3,30-44,Female,Asian,College degree,1,13
0,1.38847324854508,1993,2,6,1,3,3,18-29,Female,Hispanic,Some college,1,51
0,0.646176712515434,1988,1,1,2,5,4,30-44,Male,White,College degree,3,49
1,0.907303376809641,1984,1,1,2,1,1,30-44,Male,White,H.S. or less,1,36
1,0.573201348180142,1983,1,1,2,3,1,30-44,Male,White,Some college,4,42
1,0.477477648060699,1986,2,1,2,5,1,30-44,Female,White,College degree,1,36
0,0.408428685173704,1981,1,3,NA,5,3,30-44,Male,Hispanic,College degree,3,48
1,0.448157751690051,1959,1,7,2,3,4,45-64,Male,Other,Some college,3,41
1,0.421940380557493,1963,1,3,NA,3,4,45-64,Male,Hispanic,Some college,4,41
1,0.823716372607719,2002,2,1,2,2,3,18-29,Female,White,H.S. or less,2,13
0,0.383781065818739,1983,2,1,2,3,3,30-44,Female,White,Some college,1,13
0,1.08767081358227,1993,1,1,2,5,2,18-29,Male,White,College degree,1,18
1,0.60880576713989,1980,1,3,NA,2,1,30-44,Male,Hispanic,H.S. or less,2,34
0,1.13487420703985,1987,2,2,1,4,4,30-44,Female,Hispanic,Some college,5,6
1,1.20193308101875,1959,1,3,NA,3,3,45-64,Male,Hispanic,Some college,3,48
0,0.382513772966333,1941,1,7,2,2,1,65+,Male,Other,H.S. or less,2,42
0,4.53505428115608,1982,2,1,2,5,3,30-44,Female,White,College degree,1,48
1,0.400761636945765,1990,2,1,2,2,3,30-44,Female,White,H.S. or less,2,51
0,0.421983465519197,1987,2,1,2,5,4,30-44,Female,White,College degree,1,15
0,0.692928683430828,1945,2,1,2,2,1,65+,Female,White,H.S. or less,1,23
1,0.489239442005146,1970,2,1,2,2,1,45-64,Female,White,H.S. or less,2,42
1,1.35663444284887,1968,1,1,2,4,1,45-64,Male,White,Some college,3,42
1,1.38832171105554,1987,2,1,2,5,4,30-44,Female,White,College degree,4,56
0,1.52292800677092,1970,2,2,2,1,2,45-64,Female,Black,H.S. or less,3,17
1,0.653841209229151,1998,2,1,1,2,3,18-29,Female,Hispanic,H.S. or less,2,51
0,0.633582348869398,1992,2,2,2,5,3,18-29,Female,Black,College degree,2,12
0,0.490523329997776,1970,2,3,NA,4,4,45-64,Female,Hispanic,Some college,1,32
1,0.272070278415324,1967,1,6,2,6,1,45-64,Male,Other,Postgraduate,2,33
1,0.776567220765604,1988,2,1,2,6,3,30-44,Female,White,Postgraduate,2,13
1,1.20193308101875,1965,1,5,1,3,3,45-64,Male,Hispanic,Some college,3,48
0,1.20521213195322,1967,2,4,2,5,3,45-64,Female,Asian,College degree,1,5
1,0.91554660203040406,1962,1,1,2,3,3,45-64,Male,White,Some college,2,48
0,5.58313350150548,1945,2,4,2,1,4,65+,Female,Asian,H.S. or less,2,6
0,0.854386423025298,1985,2,1,2,5,3,30-44,Female,White,College degree,3,13
0,0.36745329877937,1990,1,1,2,5,3,30-44,Male,White,College degree,3,22
1,2.23550289415574,1959,1,4,2,4,4,45-64,Male,Asian,Some college,2,6
1,2.77801830906569,1958,2,4,2,6,4,45-64,Female,Asian,Postgraduate,2,6
0,1.37588727409767,1968,1,2,2,2,2,45-64,Male,Black,H.S. or less,1,17
1,2.77801830906569,1972,2,4,2,6,4,45-64,Female,Asian,Postgraduate,2,6
0,0.76170514357736,1985,2,2,2,4,3,30-44,Female,Black,Some college,2,12
0,0.629295283901184,1956,2,5,2,5,4,45-64,Female,Other,College degree,3,53
0,0.805640442513325,1986,2,1,2,5,1,30-44,Female,White,College degree,1,42
0,0.73054838518729,1962,2,2,2,5,3,45-64,Female,Black,College degree,3,1
0,0.567824074831387,1989,2,1,2,6,4,30-44,Female,White,Postgraduate,3,8
1,2.21300791687922,1954,1,1,2,2,4,65+,Male,White,H.S. or less,2,41
0,2.01243613810006,1981,1,1,2,2,3,30-44,Male,White,H.S. or less,5,1
0,0.804157818437496,1980,2,1,2,5,2,30-44,Female,White,College degree,1,17
1,1.88802526443694,1978,1,1,2,5,1,30-44,Male,White,College degree,1,36
0,0.932882784811338,1967,1,3,NA,3,3,45-64,Male,Hispanic,Some college,1,12
1,0.350065134033651,1962,2,5,2,6,4,45-64,Female,Other,Postgraduate,3,6
0,1.55170102229793,1993,2,2,2,1,3,18-29,Female,Black,H.S. or less,1,5
0,0.348993561397677,1993,2,1,2,5,4,18-29,Female,White,College degree,3,49
0,0.873778796977531,1984,1,7,2,5,2,30-44,Male,Other,College degree,4,17
0,0.480966452596273,1949,2,2,2,3,4,65+,Female,Black,Some college,1,6
1,1.51652929819593,1948,2,1,2,2,3,65+,Female,White,H.S. or less,3,37
0,0.709968063132864,1965,1,2,2,3,4,45-64,Male,Black,Some college,3,6
0,0.502925928705021,1956,1,3,NA,6,4,45-64,Male,Hispanic,Postgraduate,1,4
1,0.908232221600552,1988,1,1,2,5,1,30-44,Male,White,College degree,2,34
0,0.845293575350327,1964,2,4,2,5,4,45-64,Female,Asian,College degree,3,15
0,0.525477644470027,1995,2,1,2,5,4,18-29,Female,White,College degree,3,6
1,0.902333421924274,1987,2,1,2,3,1,30-44,Female,White,Some college,2,42
0,6.06967278560798,1987,2,1,2,6,2,30-44,Female,White,Postgraduate,2,17
0,0.518364979908743,1986,1,3,NA,3,4,30-44,Male,Hispanic,Some college,1,30
0,0.909606988453317,1945,1,2,2,2,2,65+,Male,Black,H.S. or less,1,39
0,0.82141867122758,1977,1,1,2,3,3,30-44,Male,White,Some college,3,24
0,0.327656998800228,1991,1,1,2,6,1,18-29,Male,White,Postgraduate,5,36
1,1.291630295537,1983,1,1,2,5,2,30-44,Male,White,College degree,3,18
