year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,pctWhiteNH
2016,SOUTH DAKOTA,SD,CORSON,46031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,535,1175,20220315,TOTAL,29.679012345679013
2016,SOUTH DAKOTA,SD,CUSTER,46033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1121,4721,20220315,TOTAL,92.79454722492697
2016,SOUTH DAKOTA,SD,DAVISON,46035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2355,7952,20220315,TOTAL,93.80639868744873
2016,SOUTH DAKOTA,SD,DAY,46037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,974,2747,20220315,TOTAL,87.63572679509633
2016,SOUTH DAKOTA,SD,DEUEL,46039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,570,2080,20220315,TOTAL,96.70027497708524
2016,SOUTH DAKOTA,SD,DEWEY,46041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,888,1708,20220315,TOTAL,20.901716657234484
2016,SOUTH DAKOTA,SD,DOUGLAS,46043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,214,1605,20220315,TOTAL,96.30246502331778
2016,SOUTH DAKOTA,SD,EDMUNDS,46045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,380,1918,20220315,TOTAL,97.00319331859494
2016,SOUTH DAKOTA,SD,FALL RIVER,46047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,821,3563,20220315,TOTAL,87.38370453904707
2016,SOUTH DAKOTA,SD,FAULK,46049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,204,1118,20220315,TOTAL,98.26565143824027
2016,SOUTH DAKOTA,SD,GRANT,46051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,971,3564,20220315,TOTAL,96.13920609026646
2016,SOUTH DAKOTA,SD,GREGORY,46053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,391,2091,20220315,TOTAL,89.39358464059939
2016,SOUTH DAKOTA,SD,HAAKON,46055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,77,1044,20220315,TOTAL,94.11461022199276
2016,SOUTH DAKOTA,SD,HAMLIN,46057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,555,2762,20220315,TOTAL,96.20531932915468
2016,SOUTH DAKOTA,SD,HAND,46059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,334,1818,20220315,TOTAL,98.16380064121248
2016,SOUTH DAKOTA,SD,HANSON,46061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,424,2006,20220315,TOTAL,98.43890723506455
2016,SOUTH DAKOTA,SD,HARDING,46063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,38,770,20220315,TOTAL,95.37848605577689
2016,SOUTH DAKOTA,SD,HUGHES,46065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2450,8175,20220315,TOTAL,85.01351192574316
2016,SOUTH DAKOTA,SD,HUTCHINSON,46067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,692,3365,20220315,TOTAL,96.55454174043307
2016,SOUTH DAKOTA,SD,HYDE,46069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,125,690,20220315,TOTAL,88.94366197183099
2016,SOUTH DAKOTA,SD,JACKSON,46071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,323,1095,20220315,TOTAL,42.62619597492577
2016,SOUTH DAKOTA,SD,JERAULD,46073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,264,967,20220315,TOTAL,94.64027040077258
2016,SOUTH DAKOTA,SD,JONES,46075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,69,558,20220315,TOTAL,94.33399602385686
2016,SOUTH DAKOTA,SD,KINGSBURY,46077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,703,2551,20220315,TOTAL,96.87257187257188
2016,SOUTH DAKOTA,SD,LAKE,46079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2314,6786,20220315,TOTAL,95.60714285714286
2016,SOUTH DAKOTA,SD,LAWRENCE,46081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3356,11842,20220315,TOTAL,92.74598497738307
2016,SOUTH DAKOTA,SD,LINCOLN,46083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8076,25231,20220315,TOTAL,95.2529668956902
2016,SOUTH DAKOTA,SD,LYMAN,46085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,369,1421,20220315,TOTAL,58.08255659121172
2016,SOUTH DAKOTA,SD,MCCOOK,46087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,623,2587,20220315,TOTAL,97.02741189035244
2016,SOUTH DAKOTA,SD,MCPHERSON,46089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,192,1137,20220315,TOTAL,97.8039853599024
2016,SOUTH DAKOTA,SD,MARSHALL,46091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,754,1947,20220315,TOTAL,84.57903780068729
2016,SOUTH DAKOTA,SD,MEADE,46093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2223,11621,20220315,TOTAL,90.23747739246679
2016,SOUTH DAKOTA,SD,MELLETTE,46095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,238,683,20220315,TOTAL,39.306640625
2016,SOUTH DAKOTA,SD,MINER,46097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,281,1064,20220315,TOTAL,97.11176224361657
2016,SOUTH DAKOTA,SD,MINNEHAHA,46099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30610,78263,20220315,TOTAL,86.2457809143909
2016,SOUTH DAKOTA,SD,MOODY,46101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1043,2933,20220315,TOTAL,80.58896083872958
2016,SOUTH DAKOTA,SD,PENNINGTON,46103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14074,47743,20220315,TOTAL,81.66382692079091
2016,SOUTH DAKOTA,SD,PERKINS,46105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,188,1606,20220315,TOTAL,96.68008048289738
2016,SOUTH DAKOTA,SD,POTTER,46107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,215,1337,20220315,TOTAL,97.0373550880206
2016,SOUTH DAKOTA,SD,ROBERTS,46109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1540,3889,20220315,TOTAL,61.46418366341512
2016,SOUTH DAKOTA,SD,SANBORN,46111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,241,1123,20220315,TOTAL,97.49469214437367
2016,SOUTH DAKOTA,SD,OGLALA LAKOTA,46102,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2510,2905,20220315,TOTAL,NA
2016,SOUTH DAKOTA,SD,SPINK,46115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,919,2951,20220315,TOTAL,96.55494933749026
2016,SOUTH DAKOTA,SD,STANLEY,46117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,329,1567,20220315,TOTAL,89.54821308159137
2016,SOUTH DAKOTA,SD,SULLY,46119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,137,861,20220315,TOTAL,96.35833940276765
2016,SOUTH DAKOTA,SD,TODD,46121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1505,2125,20220315,TOTAL,9.498543487307533
2016,SOUTH DAKOTA,SD,TRIPP,46123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,462,2630,20220315,TOTAL,82.84904323175053
2016,SOUTH DAKOTA,SD,TURNER,46125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,961,4150,20220315,TOTAL,96.77728525218642
2016,SOUTH DAKOTA,SD,UNION,46127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2227,7897,20220315,TOTAL,94.50656295576081
2016,SOUTH DAKOTA,SD,WALWORTH,46129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,457,2477,20220315,TOTAL,82.23611621919822
2016,SOUTH DAKOTA,SD,YANKTON,46135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3301,9623,20220315,TOTAL,91.643640253142
2016,SOUTH DAKOTA,SD,ZIEBACH,46137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,353,767,20220315,TOTAL,21.670831845769367
2016,TENNESSEE,TN,ANDERSON,47001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9013,29881,20220315,TOTAL,90.6893476553661
2016,TENNESSEE,TN,BEDFORD,47003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3395,15355,20220315,TOTAL,78.54099161081272
2016,TENNESSEE,TN,BENTON,47005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1474,6328,20220315,TOTAL,94.38413487779732
2016,TENNESSEE,TN,BLEDSOE,47007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,897,4664,20220315,TOTAL,92.69959614787201
2016,TENNESSEE,TN,BLOUNT,47009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12100,52208,20220315,TOTAL,92.05755629623607
2016,TENNESSEE,TN,BRADLEY,47011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7070,38666,20220315,TOTAL,88.50681567858695
2016,TENNESSEE,TN,CAMPBELL,47013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2248,12532,20220315,TOTAL,97.03801945181254
2016,TENNESSEE,TN,CANNON,47015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1127,5314,20220315,TOTAL,95.57278458082747
2016,TENNESSEE,TN,CARROLL,47017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2327,10384,20220315,TOTAL,85.74083163873502
2016,TENNESSEE,TN,CARTER,47019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3453,21084,20220315,TOTAL,95.51581220395653
2016,TENNESSEE,TN,CHEATHAM,47021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3878,15924,20220315,TOTAL,94.39713591612325
2016,TENNESSEE,TN,CHESTER,47023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1243,6507,20220315,TOTAL,86.60907127429806
2016,TENNESSEE,TN,CLAIBORNE,47025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1832,10740,20220315,TOTAL,96.3927606866793
2016,TENNESSEE,TN,CLAY,47027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,707,2920,20220315,TOTAL,95.7130136114998
2016,TENNESSEE,TN,COCKE,47029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1981,12126,20220315,TOTAL,94.21232684650327
2016,TENNESSEE,TN,COFFEE,47031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4743,19971,20220315,TOTAL,90.04280627320252
2016,TENNESSEE,TN,CROCKETT,47033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1303,5397,20220315,TOTAL,77.14932126696833
2016,TENNESSEE,TN,CUMBERLAND,47035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5202,26360,20220315,TOTAL,95.82359552566321
2016,TENNESSEE,TN,DAVIDSON,47037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,148864,249068,20220315,TOTAL,57.42682481198569
2016,TENNESSEE,TN,DECATUR,47039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,894,4592,20220315,TOTAL,93.11048736922685
2016,TENNESSEE,TN,DEKALB,47041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1569,6955,20220315,TOTAL,90.69059445601665
2016,TENNESSEE,TN,DICKSON,47043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4722,18699,20220315,TOTAL,90.36362904200055
2016,TENNESSEE,TN,DYER,47045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2816,13336,20220315,TOTAL,80.98082692056867
2016,TENNESSEE,TN,FAYETTE,47047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5874,19394,20220315,TOTAL,68.18785307057507
2016,TENNESSEE,TN,FENTRESS,47049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1100,7333,20220315,TOTAL,97.56667965922378
2016,TENNESSEE,TN,FRANKLIN,47051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4374,16404,20220315,TOTAL,89.7374062165059
2016,TENNESSEE,TN,GIBSON,47053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5258,19547,20220315,TOTAL,77.63420083328302
2016,TENNESSEE,TN,GILES,47055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2917,11137,20220315,TOTAL,85.53840936069189
2016,TENNESSEE,TN,GRAINGER,47057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1154,8008,20220315,TOTAL,96.01006311515205
2016,TENNESSEE,TN,GREENE,47059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4216,23583,20220315,TOTAL,93.90681524313173
2016,TENNESSEE,TN,GRUNDY,47061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,999,4763,20220315,TOTAL,97.21228927971977
2016,TENNESSEE,TN,HAMBLEN,47063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4075,20692,20220315,TOTAL,82.89524174980814
2016,TENNESSEE,TN,HAMILTON,47065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,55316,142408,20220315,TOTAL,71.97046926407957
2016,TENNESSEE,TN,HANCOCK,47067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,322,2231,20220315,TOTAL,97.85892359583517
2016,TENNESSEE,TN,HARDEMAN,47069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4185,9273,20220315,TOTAL,55.762668330092104
2016,TENNESSEE,TN,HARDIN,47071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1622,9949,20220315,TOTAL,92.63813109966956
2016,TENNESSEE,TN,HAWKINS,47073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3507,20774,20220315,TOTAL,95.81229215420618
2016,TENNESSEE,TN,HAYWOOD,47075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3711,6834,20220315,TOTAL,44.81290253898973
2016,TENNESSEE,TN,HENDERSON,47077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1800,10217,20220315,TOTAL,88.16305952681047
2016,TENNESSEE,TN,HENRY,47079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3063,12945,20220315,TOTAL,88.22146613052892
2016,TENNESSEE,TN,HICKMAN,47081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1824,7813,20220315,TOTAL,91.76589712434185
2016,TENNESSEE,TN,HOUSTON,47083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,866,3168,20220315,TOTAL,94.12532637075718
2016,TENNESSEE,TN,HUMPHREYS,47085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1967,7153,20220315,TOTAL,94.3899018232819
2016,TENNESSEE,TN,JACKSON,47087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1129,4466,20220315,TOTAL,96.81216703901015
2016,TENNESSEE,TN,JEFFERSON,47089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3494,19072,20220315,TOTAL,92.86283969109266
2016,TENNESSEE,TN,JOHNSON,47091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,988,6579,20220315,TOTAL,95.22582766937076
2016,TENNESSEE,TN,KNOX,47093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62878,180697,20220315,TOTAL,83.88667039928185
2016,TENNESSEE,TN,LAKE,47095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,577,1970,20220315,TOTAL,69.06281920326865
2016,TENNESSEE,TN,LAUDERDALE,47097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3056,8087,20220315,TOTAL,61.24393312960633
2016,TENNESSEE,TN,LAWRENCE,47099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2821,15666,20220315,TOTAL,94.79567221572046
2016,TENNESSEE,TN,LEWIS,47101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,890,4622,20220315,TOTAL,94.6221527834882
2016,TENNESSEE,TN,LINCOLN,47103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2554,13348,20220315,TOTAL,88.13284973472018
2016,TENNESSEE,TN,LOUDON,47105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4919,23391,20220315,TOTAL,90.1556965153637
2016,TENNESSEE,TN,MCMINN,47107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3510,18755,20220315,TOTAL,90.4469444763326
2016,TENNESSEE,TN,MCNAIRY,47109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1848,10038,20220315,TOTAL,90.9530201342282
2016,TENNESSEE,TN,MACON,47111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1072,7504,20220315,TOTAL,94.21521035598705
2016,TENNESSEE,TN,MADISON,47113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15448,38120,20220315,TOTAL,58.050338779579626
2016,TENNESSEE,TN,MARION,47115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2832,10862,20220315,TOTAL,93.23936678825653
2016,TENNESSEE,TN,MARSHALL,47117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2852,11455,20220315,TOTAL,86.76552242218375
2016,TENNESSEE,TN,MAURY,47119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10038,35369,20220315,TOTAL,80.1904738376402
2016,TENNESSEE,TN,MEIGS,47121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,856,4320,20220315,TOTAL,95.81383476559176
2016,TENNESSEE,TN,MONROE,47123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3186,17093,20220315,TOTAL,92.42345964644309
2016,TENNESSEE,TN,MONTGOMERY,47125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21699,57620,20220315,TOTAL,67.05293882122196
2016,TENNESSEE,TN,MOORE,47127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,496,2926,20220315,TOTAL,94.89154353976737
2016,TENNESSEE,TN,MORGAN,47129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1054,6705,20220315,TOTAL,93.86455632873971
2016,TENNESSEE,TN,OBION,47131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2426,12249,20220315,TOTAL,84.84924702109599
2016,TENNESSEE,TN,OVERTON,47133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1945,8229,20220315,TOTAL,97.14259837884346
2016,TENNESSEE,TN,PERRY,47135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,597,2855,20220315,TOTAL,94.7820593809223
2016,TENNESSEE,TN,PICKETT,47137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,536,2615,20220315,TOTAL,97.7742761473311
2016,TENNESSEE,TN,POLK,47139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1252,6520,20220315,TOTAL,96.65378900445766
2016,TENNESSEE,TN,PUTNAM,47141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6851,27212,20220315,TOTAL,89.94897747542208
2016,TENNESSEE,TN,RHEA,47143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1942,11062,20220315,TOTAL,92.1217265553774
2016,TENNESSEE,TN,ROANE,47145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4837,21669,20220315,TOTAL,93.67121315590336
2016,TENNESSEE,TN,ROBERTSON,47147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6637,27113,20220315,TOTAL,84.72609869800704
2016,TENNESSEE,TN,RUTHERFORD,47149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,36706,107436,20220315,TOTAL,75.5826263118612
2016,TENNESSEE,TN,SCOTT,47151,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,934,7123,20220315,TOTAL,98.05200647831563
2016,TENNESSEE,TN,SEQUATCHIE,47153,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1053,5694,20220315,TOTAL,94.96882086167801
2016,TENNESSEE,TN,SEVIER,47155,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6297,36312,20220315,TOTAL,91.63968894970463
2016,TENNESSEE,TN,SHELBY,47157,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,208992,337383,20220315,TOTAL,38.711617818904664
2016,TENNESSEE,TN,SMITH,47159,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1689,7436,20220315,TOTAL,93.92674527809663
2016,TENNESSEE,TN,STEWART,47161,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1222,5299,20220315,TOTAL,93.58300810567397
2016,TENNESSEE,TN,SULLIVAN,47163,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12578,62278,20220315,TOTAL,94.39495482167794
2016,TENNESSEE,TN,SUMNER,47165,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,18161,71505,20220315,TOTAL,86.95757726664384
2016,TENNESSEE,TN,TIPTON,47167,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5785,23481,20220315,TOTAL,76.67032301370311
2016,TENNESSEE,TN,TROUSDALE,47169,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,946,3160,20220315,TOTAL,85.90851334180431
2016,TENNESSEE,TN,UNICOI,47171,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1262,7195,20220315,TOTAL,94.73051930322721
2016,TENNESSEE,TN,UNION,47173,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1012,6247,20220315,TOTAL,97.0171123554346
2016,TENNESSEE,TN,VAN BUREN,47175,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,539,2419,20220315,TOTAL,97.47656813266042
2016,TENNESSEE,TN,WARREN,47177,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3535,13612,20220315,TOTAL,87.19847385727554
2016,TENNESSEE,TN,WASHINGTON,47179,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13024,49750,20220315,TOTAL,90.17962416347507
2016,TENNESSEE,TN,WAYNE,47181,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,717,5857,20220315,TOTAL,91.26960813113213
2016,TENNESSEE,TN,WEAKLEY,47183,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2772,12184,20220315,TOTAL,87.65026698266755
2016,TENNESSEE,TN,WHITE,47185,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1845,9825,20220315,TOTAL,94.79509306915367
2016,TENNESSEE,TN,WILLIAMSON,47187,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31013,106271,20220315,TOTAL,86.67281719819633
2016,TENNESSEE,TN,WILSON,47189,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14385,56734,20220315,TOTAL,87.47642399094681
2016,TEXAS,TX,ANDERSON,48001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3369,16977,20220315,TOTAL,61.22686373122583
2016,TEXAS,TX,ANDREWS,48003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,836,4943,20220315,TOTAL,47.9034221560936
2016,TEXAS,TX,ANGELINA,48005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7538,29911,20220315,TOTAL,63.25730946975372
2016,TEXAS,TX,ARANSAS,48007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2465,10512,20220315,TOTAL,70.60195180930997
2016,TEXAS,TX,ARCHER,48009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,394,4283,20220315,TOTAL,90.36889772476253
2016,TEXAS,TX,ARMSTRONG,48011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,70,1021,20220315,TOTAL,90.74171488690162
2016,TEXAS,TX,ATASCOSA,48013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4651,13673,20220315,TOTAL,36.28287056623099
2016,TEXAS,TX,AUSTIN,48015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2320,12274,20220315,TOTAL,65.65436182566773
2016,TEXAS,TX,BAILEY,48017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,397,1793,20220315,TOTAL,38.311235170969994
2016,TEXAS,TX,BANDERA,48019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1726,10218,20220315,TOTAL,80.91774469123749
2016,TEXAS,TX,BASTROP,48021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10569,28454,20220315,TOTAL,57.22721818500492
2016,TEXAS,TX,BAYLOR,48023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,191,1499,20220315,TOTAL,84.46054750402577
2016,TEXAS,TX,BEE,48025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3444,8485,20220315,TOTAL,34.42139292552023
2016,TEXAS,TX,BELL,48027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,37801,94994,20220315,TOTAL,50.699953261237454
2016,TEXAS,TX,BEXAR,48029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,319550,589645,20220315,TOTAL,30.27356973780203
2016,TEXAS,TX,BLANCO,48031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1244,5685,20220315,TOTAL,79.41316566638086
2016,TEXAS,TX,BORDEN,48033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31,365,20220315,TOTAL,84.08736349453977
2016,TEXAS,TX,BOSQUE,48035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1278,7838,20220315,TOTAL,80.72150230617176
2016,TEXAS,TX,BOWIE,48037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8838,34602,20220315,TOTAL,66.27018851617783
2016,TEXAS,TX,BRAZORIA,48039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,43200,121181,20220315,TOTAL,53.222252734971235
2016,TEXAS,TX,BRAZOS,48041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,23121,67211,20220315,TOTAL,59.14878548224027
2016,TEXAS,TX,BREWSTER,48043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1873,4252,20220315,TOTAL,54.27859618717504
2016,TEXAS,TX,BRISCOE,48045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,91,736,20220315,TOTAL,71.0445937690898
2016,TEXAS,TX,BROOKS,48047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1937,2596,20220315,TOTAL,7.9329918316488985
2016,TEXAS,TX,BROWN,48049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1621,14026,20220315,TOTAL,74.73363774733637
2016,TEXAS,TX,BURLESON,48051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1491,6960,20220315,TOTAL,68.05143422354105
2016,TEXAS,TX,BURNET,48053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3797,19204,20220315,TOTAL,76.09356725146199
2016,TEXAS,TX,CALDWELL,48055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4795,12092,20220315,TOTAL,44.241580412966954
2016,TEXAS,TX,CALHOUN,48057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2118,6965,20220315,TOTAL,45.80702492867499
2016,TEXAS,TX,CALLAHAN,48059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,569,5579,20220315,TOTAL,89.08003544004725
2016,TEXAS,TX,CAMERON,48061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,59402,92079,20220315,TOTAL,10.690512530156072
2016,TEXAS,TX,CAMP,48063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1260,4542,20220315,TOTAL,58.850092734456894
2016,TEXAS,TX,CARSON,48065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,249,2964,20220315,TOTAL,88.5312196700097
2016,TEXAS,TX,CASS,48067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2391,12344,20220315,TOTAL,77.21244747899159
